Id,CreationDate,Score,ViewCount,Tags,FavoriteCount,AnswerCount
"62653","2019-11-04 13:58:34","0","163","<python><keras><tensorflow><machine-learning-model><colab>","","0"
"62655","2019-11-04 14:12:09","0","40","<machine-learning>","","1"
"62657","2019-11-04 15:00:09","1","16","<python><classification><nlp><word2vec>","","1"
"62658","2019-11-04 15:22:32","8","3170","<tensorflow><nlp><pytorch><bert>","5","4"
"38244","2018-09-14 08:15:52","3","76","<python><keras><accuracy>","","1"
"38253","2018-09-14 09:18:32","1","92","<machine-learning><cross-validation><pca><smote>","0","0"
"38256","2018-09-14 10:10:06","1","630","<clustering><k-means><distance>","","2"
"38258","2018-09-14 11:00:11","1","106","<machine-learning><neural-network><linear-regression><logistic-regression><loss-function>","1","2"
"38260","2018-09-14 11:28:36","2","47","<machine-learning><neural-network><deep-learning><keras>","","0"
"38261","2018-09-14 11:45:47","1","41","<statistics>","","0"
"38262","2018-09-14 13:11:28","1","1380","<keras><tensorflow><computer-vision>","","1"
"38264","2018-09-14 15:33:02","4","720","<visualization><javascript>","5","1"
"38267","2018-09-14 17:12:06","5","1187","<machine-learning><python><scikit-learn><pandas>","","2"
"38270","2018-09-14 18:00:21","1","10","<decision-trees><encoding><classifier>","","0"
"38271","2018-09-14 18:25:06","3","172","<dimensionality-reduction>","","0"
"38274","2018-09-14 19:26:41","3","43","<neural-network><predictive-modeling><lstm><rnn>","1","1"
"38275","2018-09-14 20:07:07","1","38","<neural-network><classification><clustering><regression>","","0"
"38277","2018-09-14 21:33:53","1","23","<recommender-system><similarity><cosine-distance><vector-space-models>","","0"
"38280","2018-09-15 05:57:53","2","1081","<keras><tensorflow>","1","0"
"38284","2018-09-15 12:32:59","1","68","<machine-learning><python><tensorflow>","","1"
"38286","2018-09-15 14:12:03","7","128","<machine-learning><neural-network><convnet><image-classification><computer-vision>","4","2"
"38291","2018-09-15 16:08:43","1","231","<machine-learning><regression><logistic-regression>","","1"
"38294","2018-09-15 17:40:00","2","396","<neural-network><keras><mlp>","","2"
"38295","2018-09-15 18:05:55","1","383","<python><pandas><dataframe>","","1"
"38301","2018-09-15 19:44:08","2","54","<neural-network><cnn><image-classification><self-study>","","2"
"38302","2018-09-15 20:02:45","2","1888","<deep-learning><keras><tensorflow><convnet><computer-vision>","","2"
"38303","2018-09-15 21:12:11","9","4202","<tensorflow><linear-algebra>","1","3"
"38304","2018-09-15 21:54:03","6","138","<python><r><julia>","","0"
"38305","2018-09-15 22:03:50","3","65","<machine-learning><machine-learning-model>","","1"
"38311","2018-09-16 00:58:02","2","368","<keras>","","1"
"38314","2018-09-16 01:55:17","1","35","<neural-network>","","0"
"38318","2018-09-16 06:10:02","1","297","<r><svm>","","0"
"38320","2018-09-16 08:23:00","0","188","<image-classification><orange><orange3>","","1"
"38321","2018-09-16 08:34:49","13","638","<neural-network><optimization><genetic-algorithms>","2","2"
"38322","2018-09-16 09:20:39","6","106","<convnet>","","1"
"38323","2018-09-16 09:50:27","3","790","<deep-learning><keras><tensorflow><convnet><computer-vision>","","1"
"38324","2018-09-16 09:56:52","2","504","<classification><regularization>","","0"
"38326","2018-09-16 10:45:40","1","21","<data-cleaning><training><aws>","","0"
"38327","2018-09-16 11:29:15","7","4588","<deep-learning><keras><tensorflow><convnet><computer-vision>","","1"
"38328","2018-09-16 11:29:53","5","1512","<machine-learning><python><neural-network><decision-trees>","1","1"
"38329","2018-09-16 11:44:58","2","470","<python><deep-learning><pytorch>","","0"
"38333","2018-09-16 13:26:53","1","52","<pandas><plotting><matplotlib>","","1"
"38334","2018-09-16 14:11:11","2","45","<neural-network><deep-learning><multiclass-classification>","","2"
"38336","2018-09-16 14:44:57","1","1584","<machine-learning><decision-trees><algorithms>","2","2"
"38338","2018-09-16 15:04:10","1","178","<classification><keras><tensorflow>","","2"
"38341","2018-09-16 17:22:01","1","79","<python><neural-network><gradient-descent>","","0"
"38344","2018-09-16 18:25:01","2","797","<aws><neural-style-transfer>","1","2"
"38345","2018-09-16 18:41:53","8","644","<keras><convnet>","","1"
"38348","2018-09-16 19:31:22","2","32","<machine-learning><feature-selection>","","1"
"38349","2018-09-16 20:29:12","2","27","<keras>","","0"
"38350","2018-09-16 21:56:10","1","247","<pipelines>","","0"
"38351","2018-09-16 22:02:19","1","560","<deep-learning><numpy><mnist>","1","1"
"38354","2018-09-16 22:50:43","15","502","<keras><tensorflow>","1","5"
"38355","2018-09-16 23:02:02","1","40","<machine-learning><predictive-modeling><model-selection>","","1"
"38356","2018-09-17 00:30:23","1","105","<pandas><numpy><dataframe>","1","0"
"38358","2018-09-17 05:22:23","5","3705","<neural-network><tensorflow><multilabel-classification>","","1"
"38359","2018-09-17 06:14:31","2","69","<pytorch>","","1"
"38363","2018-09-17 10:20:34","0","78","<machine-learning><amazon-ml>","","1"
"65997","2020-01-07 03:04:45","2","39","<machine-learning><regression>","1","1"
"65999","2020-01-07 04:38:37","2","28","<python><predictive-modeling><linear-regression>","","0"
"54245","2019-06-21 19:26:27","0","109","<python><xgboost>","","0"
"54252","2019-06-21 20:49:06","0","44","<tensorflow>","","0"
"54257","2019-06-21 22:02:45","1","34","<nlp><dataset>","","2"
"54258","2019-06-21 22:35:56","2","2002","<keras><cnn><activation-function>","","1"
"54259","2019-06-21 22:44:19","0","18","<statistics>","","1"
"54260","2019-06-21 23:44:48","2","479","<scikit-learn><preprocessing>","1","3"
"54263","2019-06-22 00:24:56","0","35","<machine-learning>","","1"
"54266","2019-06-22 02:05:39","0","11","<natural-language-process><search><vector-space-models><ngrams>","","0"
"54270","2019-06-22 06:03:31","1","40","<time-series>","","0"
"54273","2019-06-22 07:49:47","5","118","<python><keras><convnet>","1","3"
"54277","2019-06-22 08:23:30","1","209","<machine-learning><reinforcement-learning><q-learning>","","2"
"54278","2019-06-22 08:51:28","0","22","<machine-learning><neural-network><classification><dataset><matlab>","","0"
"54279","2019-06-22 09:04:54","1","66","<machine-learning><data-mining><machine-learning-model>","","0"
"54280","2019-06-22 09:33:57","1","426","<machine-learning><scikit-learn><collinearity>","","2"
"54281","2019-06-22 10:32:55","3","101","<machine-learning><svm><regularization><hinge-loss>","","2"
"54288","2019-06-22 13:11:58","0","85","<classification><keras><predictive-modeling><lstm><multiclass-classification>","","2"
"54289","2019-06-22 13:51:39","4","155","<scikit-learn><linear-regression>","1","3"
"54292","2019-06-22 14:12:40","1","320","<neural-network><autoencoder><dimensionality-reduction>","","1"
"54293","2019-06-22 15:08:00","1","98","<neural-network><deep-learning><keras><convnet><image-classification>","","1"
"54296","2019-06-22 16:48:46","5","916","<normalization>","3","4"
"54306","2019-06-22 19:34:13","0","889","<deep-learning><keras><cnn><object-detection><transfer-learning>","","0"
"54307","2019-06-22 20:22:13","0","42","<machine-learning><keras><game>","","0"
"54313","2019-06-23 01:25:13","0","243","<neural-network><distribution><gaussian><openai-gym><actor-critic>","","1"
"54315","2019-06-23 02:44:03","0","137","<pytorch><image-preprocessing>","","0"
"54316","2019-06-23 03:44:17","0","13","<machine-learning><object-detection>","","0"
"54317","2019-06-23 04:27:11","0","72","<tensorflow><pytorch><bert>","","0"
"54318","2019-06-23 04:58:54","0","9","<preprocessing><pca>","","0"
"54320","2019-06-23 06:19:42","0","43","<python><keras><convnet>","","1"
"54321","2019-06-23 07:53:39","0","19","<text-mining><probability>","","0"
"54322","2019-06-23 09:16:28","0","40","<machine-learning><deep-learning><rnn><gradient-descent><recurrent-neural-net>","","0"
"54327","2019-06-23 10:28:49","0","63","<deep-learning><training><recurrent-neural-net>","","3"
"54330","2019-06-23 11:20:34","0","108","<classification><autoencoder><encoding>","1","1"
"54332","2019-06-23 11:43:33","1","158","<nltk><cosine-distance>","","1"
"54333","2019-06-23 12:09:50","1","58","<one-shot-learning>","","1"
"54337","2019-06-23 15:55:00","2","24","<machine-learning><svm>","","1"
"54341","2019-06-23 17:30:18","0","127","<clustering><data-cleaning>","1","2"
"54343","2019-06-23 18:12:53","0","28","<r><data-cleaning>","","1"
"54346","2019-06-23 19:56:45","2","233","<machine-learning><probability>","1","1"
"54347","2019-06-23 20:25:34","0","26","<machine-learning><svm>","","0"
"54350","2019-06-23 22:40:50","0","84","<r><clustering><matrix>","","0"
"54351","2019-06-23 23:30:22","0","34","<machine-learning><python><time-series><prediction>","","1"
"54352","2019-06-23 23:38:37","0","67","<predictive-modeling>","1","3"
"54353","2019-06-24 00:09:51","0","14","<cnn><plotting><matplotlib>","","0"
"54359","2019-06-24 01:50:48","0","71","<deep-learning><lstm><finance>","","0"
"54363","2019-06-24 04:33:38","0","29","<representation>","","1"
"54364","2019-06-24 06:09:15","0","35","<machine-learning><python><neural-network><backpropagation>","","1"
"54366","2019-06-24 06:38:54","0","21","<nlp><word-embeddings>","","0"
"54367","2019-06-24 07:31:58","0","21","<machine-learning><python><deep-learning><nlp><autoencoder>","","0"
"54369","2019-06-24 08:31:54","2","92","<machine-learning><deep-learning><supervised-learning><gan>","","1"
"54370","2019-06-24 08:41:17","1","42","<text-mining><natural-language-process><sentiment-analysis>","","1"
"54374","2019-06-24 09:33:19","1","1353","<python><time-series><excel>","","1"
"54375","2019-06-24 09:38:16","0","12","<machine-learning><convergence><weight-initialization>","","0"
"54377","2019-06-24 09:53:27","1","122","<machine-learning><python><data-mining><numpy><normalization>","2","1"
"54379","2019-06-24 10:02:17","0","69","<deep-learning><keras><loss-function><metric>","","1"
"54380","2019-06-24 10:26:54","0","12","<deep-learning><lstm><rnn>","","0"
"41889","2018-11-30 09:08:53","1","58","<machine-learning><nlp>","","1"
"45559","2019-02-14 08:04:39","-1","28","<python><clustering><unsupervised-learning>","","2"
"45562","2019-02-14 09:11:39","1","57","<machine-learning><predictive-modeling><regression><cross-validation><accuracy>","","0"
"45563","2019-02-14 09:19:53","1","253","<machine-learning><xgboost>","","2"
"45566","2019-02-14 09:49:51","0","35","<gradient-descent>","","2"
"45568","2019-02-14 10:17:44","0","30","<python><tensorflow><word-embeddings>","","1"
"45569","2019-02-14 10:17:48","1","30","<lstm><multilabel-classification>","","0"
"45570","2019-02-14 11:36:39","1","39","<probability><distribution>","","0"
"45575","2019-02-14 12:14:02","6","284","<machine-learning><data-leakage>","","1"
"45578","2019-02-14 14:33:54","6","2258","<variance><bias>","3","4"
"45580","2019-02-14 15:08:51","3","1035","<keras><noise>","","1"
"45582","2019-02-14 15:42:36","1","17","<distance>","","0"
"45586","2019-02-14 16:21:35","1","9","<machine-learning><data-mining><decision-trees>","","0"
"45588","2019-02-14 17:05:51","0","20","<dataset><data><project-planning>","","0"
"45589","2019-02-14 17:20:50","1","44","<machine-learning><machine-learning-model>","","0"
"45593","2019-02-14 21:14:15","1","39","<machine-learning><word2vec><pytorch>","","0"
"45596","2019-02-14 23:42:58","1","15","<transfer-learning>","","0"
"45597","2019-02-15 00:27:06","1","106","<time-series><predictive-modeling><prediction><matlab><plotting>","","0"
"45598","2019-02-15 00:29:55","1","65","<neural-network><perceptron><mlp>","","0"
"45600","2019-02-15 05:01:13","3","504","<time-series><lstm><rnn>","4","1"
"45601","2019-02-15 05:39:48","1","24","<cnn><backpropagation>","","1"
"45602","2019-02-15 06:23:24","3","114","<python><pandas>","","1"
"45603","2019-02-15 06:29:42","2","136","<python><deep-learning>","1","0"
"45605","2019-02-15 06:52:37","1","128","<python><nlp><nltk>","","1"
"45607","2019-02-15 07:26:50","0","305","<clustering>","","2"
"45611","2019-02-15 07:54:42","1","26","<machine-learning><neural-network><pytorch>","","1"
"45614","2019-02-15 08:16:30","2","248","<normalization>","","1"
"45615","2019-02-15 08:16:57","3","44","<python><scikit-learn><pandas><descriptive-statistics>","","1"
"45620","2019-02-15 09:03:25","1","42","<neural-network><lstm>","","0"
"45622","2019-02-15 09:48:36","1","36","<python><scikit-learn><random-forest><decision-trees>","","0"
"45624","2019-02-15 10:24:17","2","890","<python><r><data-mining>","","1"
"45625","2019-02-15 10:40:39","1","40","<dataset>","","0"
"45626","2019-02-15 10:52:32","1","62","<lstm><labels>","","1"
"45627","2019-02-15 10:55:46","3","77","<machine-learning><python><scikit-learn><regression><pandas>","","1"
"45628","2019-02-15 11:04:48","1","331","<machine-learning><python><pandas><k-nn>","","0"
"45629","2019-02-15 11:19:08","1","361","<keras><nlp><loss-function>","","0"
"45631","2019-02-15 12:27:50","1","10","<tensorflow>","","0"
"45633","2019-02-15 13:23:17","0","45","<machine-learning><regression>","","2"
"45639","2019-02-15 14:30:18","0","32","<python><deep-learning><numpy>","","1"
"45648","2019-02-15 16:04:28","1","84","<jupyter><linux>","","0"
"45650","2019-02-15 16:11:23","1","17","<python><neural-network><tensorflow><accuracy>","","0"
"45655","2019-02-15 16:47:01","2","176","<pandas><dataframe><ml>","","1"
"45656","2019-02-15 16:58:56","2","936","<python><pytorch><jupyter>","","1"
"45657","2019-02-15 18:09:57","1","29","<deep-learning><gan><objective-function>","","0"
"45659","2019-02-15 18:37:10","1","274","<reinforcement-learning>","","1"
"45660","2019-02-15 18:39:44","1","225","<machine-learning><bigdata><bias>","","0"
"45661","2019-02-15 20:25:52","2","144","<machine-learning><deep-learning><statistics><generative-models>","","1"
"45663","2019-02-15 20:49:28","5","997","<machine-learning><python><scikit-learn><pandas>","2","1"
"45666","2019-02-15 22:04:27","1","55","<graphs>","","0"
"45667","2019-02-15 22:11:00","1","125","<python><statistics><numpy><distribution><scipy>","","0"
"45668","2019-02-15 23:03:42","3","349","<machine-learning><scikit-learn><ridge-regression>","","2"
"45671","2019-02-16 03:59:13","2","340","<machine-learning><neural-network>","","0"
"45672","2019-02-16 05:36:46","2","452","<time-series><predictive-modeling><random-forest><training><transfer-learning>","1","1"
"45675","2019-02-16 07:35:56","2","62","<machine-learning><preprocessing>","","2"
"45678","2019-02-16 09:24:19","3","284","<neural-network><deep-learning><convolution><math><image-preprocessing>","","1"
"45679","2019-02-16 09:48:06","2","326","<python><jupyter>","","1"
"45680","2019-02-16 10:16:08","2","202","<cnn>","","1"
"45681","2019-02-16 10:16:55","1","54","<machine-learning><naive-bayes-classifier>","","2"
"45684","2019-02-16 12:12:19","3","2372","<machine-learning><python><neural-network><deep-learning><time-series>","","1"
"45685","2019-02-16 13:26:07","1","55","<python><jupyter><fastai>","","1"
"45686","2019-02-16 13:40:39","1","213","<feature-selection>","","1"
"49553","2019-04-18 21:57:04","2","1570","<python><pandas><feature-engineering><feature-construction>","","2"
"49557","2019-04-19 03:20:43","0","7","<statistics><variance>","","0"
"49560","2019-04-19 04:05:01","2","140","<python><neural-network><svm><anomaly-detection><recurrent-neural-net>","","0"
"49561","2019-04-19 04:06:15","0","17","<time-series><noise>","","0"
"49563","2019-04-19 04:37:22","1","793","<time-series><cnn><image-recognition>","1","2"
"49565","2019-04-19 05:25:49","2","142","<machine-learning><python><scikit-learn>","","1"
"49567","2019-04-19 06:08:16","13","4538","<machine-learning><xgboost>","4","1"
"49571","2019-04-19 08:04:36","3","188","<cross-validation>","1","1"
"49573","2019-04-19 08:24:02","7","4885","<machine-learning><logistic-regression>","2","2"
"49575","2019-04-19 08:58:37","1","627","<python><multiclass-classification><class-imbalance><imbalanced-learn>","","1"
"49577","2019-04-19 09:35:48","0","69","<python><pandas><dataframe>","","0"
"49578","2019-04-19 09:54:39","5","105","<machine-learning><python><data-science-model>","2","2"
"49579","2019-04-19 09:58:53","1","30","<machine-learning><regression>","","0"
"49581","2019-04-19 10:16:45","4","89","<bigdata><image-recognition><search><scalability>","","1"
"49584","2019-04-19 11:47:48","2","39","<machine-learning><r><clustering><data-science-model><clusters>","","1"
"49587","2019-04-19 12:39:43","2","30","<training>","","1"
"49589","2019-04-19 13:24:58","0","811","<python><pandas><dataframe>","","1"
"49591","2019-04-19 13:43:30","2","133","<data-mining><nlp><web-scrapping>","","0"
"49599","2019-04-19 15:28:43","2","47","<clustering><evaluation><information-theory><mutual-information>","","1"
"49600","2019-04-19 15:29:18","1","41","<machine-learning><machine-learning-model><object-detection>","","1"
"49603","2019-04-19 17:16:01","0","192","<python><keras><object-detection>","1","0"
"49606","2019-04-19 18:52:01","2","536","<lstm><bayesian><dropout>","","1"
"49608","2019-04-19 19:12:41","1","41","<neural-network>","","1"
"49610","2019-04-19 19:26:06","0","130","<scikit-learn><nlp><clustering><unsupervised-learning><mean-shift>","","0"
"49611","2019-04-19 19:40:17","1","29","<powerbi>","","1"
"49612","2019-04-19 21:08:29","3","273","<dataset>","1","3"
"49620","2019-04-20 01:06:51","3","386","<machine-learning><scikit-learn><distance><k-nn>","","1"
"49621","2019-04-20 01:57:53","2","49","<machine-learning><nlp><loss-function>","","1"
"49622","2019-04-20 03:00:59","0","14","<python><java>","","0"
"49623","2019-04-20 03:52:12","1","165","<machine-learning><r><glm>","","0"
"49625","2019-04-20 06:42:14","1","1576","<deep-learning><reinforcement-learning><openai-gym>","","1"
"49626","2019-04-20 07:47:33","0","5","<regression><decision-trees><model-selection>","","0"
"49627","2019-04-20 08:19:53","0","67","<deep-learning><reinforcement-learning><q-learning>","","0"
"49628","2019-04-20 08:30:34","1","49","<optimization><accuracy><hyperparameter-tuning><k-nn>","","1"
"49629","2019-04-20 09:06:55","2","36","<classification><scikit-learn>","","1"
"49631","2019-04-20 10:58:33","0","28","<neural-network>","","0"
"49638","2019-04-20 14:23:44","1","137","<deep-learning><keras><cnn><image-classification><transfer-learning>","","0"
"49639","2019-04-20 14:24:55","1","176","<neural-network><tensorflow><convnet><performance><hyperparameter-tuning>","","1"
"49640","2019-04-20 14:30:35","1","16","<neural-network><tensorflow><automatic-summarization>","","0"
"49641","2019-04-20 15:57:27","1","115","<python><pandas>","","1"
"49643","2019-04-20 16:45:55","1","19","<python><tensorflow>","","0"
"49645","2019-04-20 17:10:31","1","243","<python><keras><autoencoder>","","1"
"49646","2019-04-20 17:21:05","0","35","<neural-network><keras><time-series><lstm><multiclass-classification>","","0"
"49648","2019-04-20 17:53:08","0","15","<machine-learning><neural-network><autoencoder><text-generation>","","0"
"49649","2019-04-20 18:02:55","2","93","<machine-learning><neural-network><deep-learning><keras><cnn>","","2"
"49650","2019-04-20 18:48:30","0","73","<machine-learning><python><image-classification><image-recognition>","","0"
"28747","2018-03-07 10:11:34","5","1729","<neural-network><data><weighted-data>","1","1"
"28750","2018-03-07 11:09:51","1","20","<bigdata>","","0"
"28754","2018-03-07 11:51:32","1","329","<python><scikit-learn><regression><svm>","","1"
"28757","2018-03-07 12:41:57","1","82","<autoencoder>","","1"
"28758","2018-03-07 13:07:59","1","309","<machine-learning><python><scikit-learn><data-science-model>","","1"
"28761","2018-03-07 15:25:12","1","72","<machine-learning><classification><logistic-regression><sentiment-analysis><machine-learning-model>","","0"
"28764","2018-03-07 16:14:49","2","809","<deep-learning><statistics><probability><gan>","","1"
"28768","2018-03-07 17:35:07","0","34","<data-cleaning><javascript><json><neo4j>","","1"
"57961","2019-08-21 13:28:43","1","15","<keras><nlp><image-recognition><object-detection><text>","","0"
"57963","2019-08-21 14:05:46","0","1128","<python><computer-vision><pytorch><image>","","1"
"57966","2019-08-21 14:43:52","0","4","<object-detection>","","0"
"57971","2019-08-21 15:29:05","0","35","<machine-learning>","","2"
"57974","2019-08-21 16:15:24","1","350","<machine-learning><algorithms><optimization>","","1"
"57976","2019-08-21 16:51:40","3","38","<python><regression>","","1"
"57977","2019-08-21 17:40:22","3","93","<python><topic-model><lda><gensim>","1","0"
"57978","2019-08-21 17:59:44","0","33","<orange><orange3>","","0"
"57979","2019-08-21 18:21:07","0","95","<machine-learning><coursera>","","0"
"57982","2019-08-21 19:07:33","1","16","<deep-learning>","","0"
"57984","2019-08-21 20:42:17","0","78","<neural-network><tensorflow><multilabel-classification>","","1"
"57987","2019-08-22 02:38:27","1","65","<neural-network><batch-normalization>","","0"
"57988","2019-08-22 03:09:14","0","32","<deep-learning><nlp><chatbot>","","1"
"57990","2019-08-22 06:07:05","0","47","<machine-learning><svm>","","2"
"57991","2019-08-22 06:10:48","0","25","<feature-selection><feature-extraction><pca><dimensionality-reduction>","1","0"
"57994","2019-08-22 06:57:33","0","41","<neural-network><deep-learning><anomaly-detection>","","1"
"57996","2019-08-22 07:44:12","0","38","<neural-network><keras>","","1"
"58000","2019-08-22 08:29:09","1","510","<scikit-learn><svm><supervised-learning><model-selection>","1","1"
"58002","2019-08-22 09:03:15","3","74","<xgboost>","","1"
"58003","2019-08-22 09:03:18","1","40","<tensorflow><word2vec><word-embeddings>","","1"
"58006","2019-08-22 09:41:00","1","151","<statistics><distribution><scipy>","3","2"
"58008","2019-08-22 10:00:40","0","115","<scikit-learn><pandas><evaluation><class-imbalance><metric>","","1"
"58009","2019-08-22 10:02:08","0","270","<arima>","","1"
"58014","2019-08-22 11:44:39","0","21","<time-series>","","0"
"58020","2019-08-22 14:16:17","3","86","<machine-learning>","1","4"
"58021","2019-08-22 14:18:53","1","34","<naive-bayes-classifier><metric><smote><imbalanced-learn>","","0"
"58022","2019-08-22 14:32:28","0","27","<neural-network><deep-learning><cnn><image-classification>","","0"
"58026","2019-08-22 14:55:57","3","121","<machine-learning><neural-network><backpropagation>","1","4"
"58027","2019-08-22 15:01:57","0","33","<time-series><pandas><statistics>","","1"
"58029","2019-08-22 15:09:59","0","74","<neural-network><keras><r>","","0"
"58030","2019-08-22 15:20:56","0","180","<machine-learning><neural-network><logistic-regression>","1","2"
"58033","2019-08-22 16:56:24","0","14","<python><deep-learning><keras><tensorflow>","","0"
"58035","2019-08-22 17:10:33","2","249","<classification><xgboost><accuracy><unbalanced-classes><encoding>","0","0"
"58037","2019-08-22 17:43:16","0","84","<deep-learning><object-detection><yolo>","","0"
"58038","2019-08-22 18:19:43","0","24","<python><deep-learning><keras>","","0"
"58040","2019-08-22 19:37:41","0","28","<python><keras><time-series><lstm><multiclass-classification>","","1"
"58043","2019-08-22 20:18:54","0","36","<deep-learning><classification><nlp>","","1"
"58046","2019-08-22 21:29:07","1","375","<machine-learning><python><deep-learning><named-entity-recognition>","","1"
"58047","2019-08-22 21:41:17","0","16","<apache-spark><ml>","","0"
"58050","2019-08-22 22:55:34","1","36","<keras><r>","","0"
"58051","2019-08-22 23:00:22","0","34","<time-series><clustering>","","0"
"58054","2019-08-23 04:53:29","0","61","<machine-learning><deep-learning><bigdata><data-science-model>","","1"
"58055","2019-08-23 05:07:39","0","6","<machine-learning><python><regression><linear-regression>","","0"
"58056","2019-08-23 05:28:19","0","16","<neural-network><tensorflow><anaconda><rdkit>","","0"
"58057","2019-08-23 06:25:14","1","45","<machine-learning><time-series><regression><metric>","1","0"
"58061","2019-08-23 07:11:48","1","56","<machine-learning><python>","","1"
"58062","2019-08-23 07:35:49","0","14","<time-series>","","0"
"58063","2019-08-23 08:00:20","0","40","<tensorflow>","","0"
"58065","2019-08-23 08:41:53","2","45","<machine-learning><time-series><automatic-summarization>","","0"
"58066","2019-08-23 08:59:40","0","40","<machine-learning><time-series>","","1"
"58067","2019-08-23 09:11:29","0","290","<machine-learning-model><object-detection><object-recognition><parameter>","","1"
"58068","2019-08-23 09:26:02","0","25","<python><object-recognition><opencv>","","0"
"58070","2019-08-23 10:21:17","1","54","<time-series><recurrent-neural-net>","","1"
"58075","2019-08-23 11:57:08","0","23","<linear-regression><self-study>","","1"
"58079","2019-08-23 13:21:48","0","14","<machine-learning><neural-network><linear-algebra>","","0"
"58081","2019-08-23 13:33:36","1","29","<data-cleaning><categorical-data><structured-data>","","1"
"45757","2019-02-18 12:29:23","5","332","<reinforcement-learning><dqn><discounted-reward>","1","2"
"45759","2019-02-18 14:20:05","1","85","<tensorflow><jupyter><google><cloud><pip>","","1"
